#Balls,#Bullets,Score,AvgBtnFreq,AvgBallDist,RatioBalls,AvgBallDir,Intensity Match,Winning Match
2,2,4,3,3,0.5,-0.00619,0.306802576,0.42219306
2,2,4,2,3,0.5,-0.00619,0.304788354,0.472624897
2,1,4,2,4,0.5,-0.94036,0.304788354,0.508484146
2,1,4,2,7,0.5,-0.93636,0.28725547,0.532517472
2,1,4,2,12,0.5,-0.93136,0.253181555,0.59520249
2,2,4,0,18,0.5,-0.92436,0.253181555,0.59520249
2,2,4,0,24,0.5,-0.91836,0.227057711,0.619067965
2,2,4,1,31,1,0.37777,0.212714011,0.653309732
2,1,4,1,29,1,0.37777,0.212714011,0.678075503
2,1,4,1,27,1,0.37777,0.212714011,0.699606311
2,1,4,1,25,1,0.37777,0.212714011,0.705084384
2,0,4,1,29,1,-1.47753,0.212714011,0.710623493
2,0,4,0,36,1,-1.47253,0.243812372,0.73340556
2,0,4,0,46,1,-1.46553,0.263466292,0.741737114
2,1,4,2,57,1,-1.45853,0.263466292,0.741737114
2,1,4,2,67,1,-1.45153,0.275337992,0.744727927
2,2,4,2,75,1,-1.44553,0.280770287,0.747306742
2,2,4,2,86,1,-1.43853,0.294473098,0.748924223
2,1,4,2,88,1,0.26881,0.304834132,0.748924223
2,1,4,0,87,1,0.26881,0.304834132,0.748924223
2,0,4,0,88,1,-0.78805,0.304834132,0.748924223
2,1,4,2,92,1,-0.78305,0.304834132,0.748924223
2,1,4,2,97,1,-0.77705,0.304834132,0.748924223
2,1,4,2,102,1,-0.77005,0.299417096,0.746223334
2,1,4,2,108,1,-0.76305,0.299417096,0.746223334
2,1,4,2,113,1,-0.75605,0.299417096,0.746223334
3,1,4,0,79,1,0.29786,0.299417096,0.739722892
3,1,4,0,78,1,0.29786,0.299417096,0.729834895
3,1,4,0,77,1,0.29786,0.299417096,0.729834895
3,1,4,0,75,1,0.29786,0.352290414,0.729834895
3,2,4,0,73,1,0.29786,0.400387585,0.729834895
3,1,4,0,70,1,0.68292,0.42567217,0.729834895
3,1,4,0,68,1,0.68092,0.509170812,0.729834895
3,2,4,1,66,1,0.67825,0.509170812,0.729834895
3,1,4,1,61,1,0.67359,0.509170812,0.729834895
3,1,4,2,57,1,0.66959,0.509506516,0.729834895
3,1,4,2,52,1,0.66492,0.509506516,0.728232673
3,1,4,3,48,1,0.66025,0.511368145,0.725547044
3,2,4,3,44,1,0.65625,0.534546953,0.723975341
3,2,4,3,39,1,0.65159,0.553910947,0.723975341
3,3,4,2,35,1,0.64692,0.555391095,0.723471786
3,2,4,2,33,1,0.19312,0.556871242,0.699728385
3,2,4,1,32,1,0.19212,0.556871242,0.64659566
3,2,4,1,30,1,0.50449,0.57187109,0.598315378
3,2,4,1,27,1,0.50249,0.594943083,0.541199988
3,1,4,2,24,1,0.50016,0.595339824,0.51985229
3,0,4,2,22,1,-0.61425,0.596835231,0.50347911
3,0,4,2,24,1,-0.61292,0.596835231,0.50347911
3,1,4,1,28,1,-0.61092,0.601260414,0.50347911
3,1,4,1,31,1,-0.60892,0.617542039,0.524704733
3,1,4,1,36,1,-0.60658,0.621265297,0.577440718
3,2,4,2,39,1,-0.60458,0.621265297,0.629474776
3,2,4,2,44,0.666666667,-0.60225,0.622074038,0.700125126
3,2,4,2,47,0.666666667,-0.60025,0.622074038,0.770714438
3,1,4,2,51,0.666666667,-1.30505,0.622074038,0.770714438
3,1,4,2,56,1,-1.30105,0.622074038,0.773766289
3,1,4,1,65,1,-1.29405,0.61793878,0.773766289
3,2,4,2,74,1,-1.28705,0.61793878,0.773766289
3,2,4,2,82,1,-1.28105,0.617130039,0.773766289
3,2,4,2,91,1,-1.27405,0.609012116,0.804071169
3,1,4,1,101,1,-0.40115,0.506622517,0.890346995
3,0,4,1,102,1,-0.33498,0.502319407,0.526123844
3,0,4,0,104,1,-0.33364,0.191625721,0.502609333
3,0,4,0,105,1,-0.33131,0,0.501678518
3,1,4,1,108,1,-0.32898,0,0.501678518
3,1,4,1,110,1,-0.32698,0,0.495162816
3,1,4,1,112,1,-0.32464,0,0.495162816
3,3,4,2,114,1,-0.32231,0,0.495162816
3,3,4,2,116,1,-0.32031,0,0.495162816
3,3,4,1,118,1,-0.31798,0,0.519501328
3,3,4,1,121,1,-0.31564,0,0.577455977
1,1,5,0,0,1,0,0,0.623187963
1,1,5,0,0,1,0,0,0.642994476
1,2,5,1,0,1,0,0,0.70168157
1,2,5,1,0,1,0,0,0.72420423
1,3,5,2,0,1,0,0,0.72420423
1,2,5,2,5,1,-1.32502,0.057313761,0.72420423
1,2,5,3,12,1,-1.32002,0.082796716,0.72420423
1,3,5,3,21,1,-1.31302,0.133869442,0.72461623
1,2,5,3,28,1,-1.53654,0.154194769,0.727439192
1,2,5,3,36,1,-1.53154,0.155842769,0.727835932
1,2,5,3,47,1,-1.52454,0.15172277,0.727835932
1,2,5,3,57,1,-1.51754,0.15172277,0.724082156
1,2,5,3,60,1,0.97251,0.148136845,0.70700705
1,2,5,3,55,1,0.96751,0.148136845,0.70700705
1,2,5,2,48,1,0.96051,0.148136845,0.644917142
1,3,5,2,42,1,0.95351,0.148136845,0.603061007
1,4,5,3,35,1,0.94651,0.148136845,0.588930937
1,4,5,2,29,1,0.94051,0.148136845,0.567629017
1,5,5,3,23,1,0.93351,0.150166326,0.542741173
1,4,5,3,17,1,0.92751,0.168248543,0.525376141
1,4,5,3,11,1,0.92051,0.168248543,0.525376141
1,4,5,1,5,1,0.91451,0.188970611,0.518890957
1,4,5,2,6,1,-0.66251,0.189657277,0.493026521
1,4,5,1,10,1,-0.65751,0.189657277,0.493026521
1,3,5,2,14,1,-0.65051,0.199819941,0.488891263
1,4,5,3,19,1,-0.64351,0.212546159,0.488891263
1,3,5,3,23,1,-0.63751,0.212546159,0.488891263
1,3,5,3,27,1,-0.63051,0.216589862,0.49241615
1,3,5,3,31,1,-0.62351,0.228049562,0.492568743
1,3,5,3,35,1,-0.61751,0.228049562,0.476836451
1,4,5,2,39,1,-0.61151,0.228049562,0.460707419
1,5,5,3,43,1,-0.60451,0.228049562,0.461119419
1,4,5,2,48,1,-0.8198,0.224097415,0.6109653
1,5,5,3,51,1,-0.8168,0.224097415,0.6109653
1,4,5,2,55,1,-0.8118,0.222464675,0.658925138
1,4,5,2,61,1,-0.8048,0.222464675,0.692220832
1,5,5,2,66,1,-0.7988,0.224448378,0.710364086
1,4,5,3,72,1,-0.7918,0.224448378,0.727256081
1,4,5,2,77,1,-0.7848,0.224448378,0.729712821
1,5,5,3,83,1,-0.7778,0.226432081,0.729712821
1,5,5,4,88,1,-0.7708,0.226432081,0.729712821
1,5,5,3,93,1,-0.7638,0.231696524,0.762398144
1,4,5,2,98,1,-0.7578,0.231696524,0.762398144
1,4,5,2,103,1,-0.7508,0.231696524,0.816278573
1,3,5,1,108,1,-0.7438,0.231696524,0.867290262
1,4,5,1,114,1,-1.15703,0.240058596,0.875026704
1,4,5,1,117,1,-1.15403,0.247734001,0.875682852
1,3,5,1,125,1,-1.14703,0.254615925,0.878124332
1,3,5,1,133,1,-1.14003,0.263771477,0.899319437
1,2,5,1,140,1,-1.13403,0.267540513,0.951551866
1,2,5,0,139,1,1.16342,0.267540513,0.951551866
1,2,5,0,135,1,1.16042,0.267540513,0.979750969
1,2,5,0,127,1,1.15342,0.269066439,0.982863857
1,1,5,0,126,1,-0.98584,0.28337962,0.986404004
1,2,5,1,130,1,-0.98184,0.326425977,0.987151708
1,2,5,1,137,1,-0.97484,0.326425977,0.987151708
1,2,5,1,143,1,-0.96784,0.339655751,0.935728019
1,2,5,2,149,1,-0.96184,0.339655751,0.939664907
1,2,5,2,156,1,-0.95484,0.357982116,0.930707724
1,2,5,1,163,1,-0.94784,0.357982116,0.930707724
1,2,5,1,168,1,-0.94184,0.493148595,0.501083407
1,2,5,1,175,1,-0.93484,0.479247414,0.501083407
1,2,5,0,181,1,-0.86029,0.217337565,0.494598224
1,2,5,0,185,1,-0.85629,0.122608112,0.489455855
1,0,6,3,0,1,0,0.122608112,0.489455855
1,0,6,3,0,1,0,0,0.519318216
1,1,6,4,0,1,0,0,0.563020722
1,2,6,3,0,1,0,0,0.563020722
1,2,6,3,0,1,0,0,0.694769127
1,2,6,4,3,1,-1.45334,0,0.694769127
1,2,6,4,9,1,-1.44934,0,0.73894467
1,2,6,3,19,1,-1.44234,0,0.761619922
1,2,6,3,27,1,-1.43634,0,0.761619922
1,3,6,2,38,1,-1.42934,0,0.776924955
1,3,6,2,46,1,-1.42334,0,0.776924955
1,3,6,2,50,1,0.85982,0,0.786767174
1,3,6,2,47,1,0.85582,0,0.82023072
1,4,6,2,41,1,0.84982,0,0.835352641
1,4,6,2,36,1,0.84382,0,0.837794122
1,2,6,2,35,1,-1.16645,0,0.855418561
1,2,6,1,40,1,-1.16245,0,0.869258705
1,1,6,1,48,1,-1.15545,0,0.869258705
1,2,6,2,55,1,-1.14945,0,0.870876186
1,2,6,2,63,1,-1.14245,0,0.870876186
1,2,6,1,71,1,-1.13545,0,0.886333811
1,2,6,1,79,1,-1.12845,0,0.904980621
1,2,6,2,87,1,-1.12145,0,0.971831416
1,4,6,2,94,1,-1.11545,0,0.971831416
1,3,6,2,101,1,-1.10845,0,1.000015259
1,4,6,2,108,1,-1.10245,0,1.000015259
1,4,6,2,116,1,-1.09545,0,1.000015259
1,4,6,1,122,1,-1.08945,0,1.000015259
1,3,6,0,129,1,-1.08345,0,1.000015259
1,3,6,0,137,1,-1.07645,0,1.000015259
1,3,6,0,144,1,-1.07045,0,1.000015259
1,2,6,0,151,1,-0.6127,0,1.000015259
1,2,6,0,153,1,-0.6097,0,1.000015259
1,2,6,0,156,1,-0.6037,0,1.000015259
1,1,6,0,161,1,-0.5967,0,1.000015259
1,1,6,0,161,1,0.55316,0,1.000015259
1,0,6,0,159,1,0.54916,0,0.976134526
1,0,6,0,155,1,0.54216,0,0.89210181
1,0,6,0,151,1,0.53516,0,0.89210181
1,0,6,1,147,1,0.52816,0,0.86999115
1,1,6,2,143,1,0.52116,0,0.851435896
1,1,6,3,140,1,0.51516,0,0.835551012
1,3,6,4,137,1,0.50916,0,0.812555315
1,3,6,4,134,1,0.50216,0,0.791329691
1,4,6,4,130,1,0.49516,0,0.772591327
1,4,6,3,127,1,0.48916,0,0.748268075
1,4,6,2,124,1,0.48216,0,0.706259346
1,4,6,1,121,1,0.47516,0,0.661214026
1,4,6,1,117,1,0.46816,0,0.579912717
1,4,6,1,114,1,0.46116,0,0.579912717
1,3,6,1,111,1,0.45516,0,0.586306345
1,5,6,3,108,1,0.44816,0,0.66624958
1,2,6,3,100,1,2.10041,0,0.710562456
1,2,6,3,92,1,2.09641,0,0.714667196
1,3,6,4,75,1,2.08941,0,0.714667196
1,2,6,4,63,1,2.08341,0,0.714667196
1,2,6,2,65,1,-1.58359,0,0.705038606
1,2,6,2,71,1,-1.57959,0,0.698583941
1,2,6,3,81,1,-1.57359,0,0.697119053
1,3,6,1,92,1,-1.56659,0,0.697119053
1,1,6,1,96,1,-0.88093,0,0.697119053
1,1,6,1,100,1,-0.87693,0,0.695623646
1,1,6,1,105,1,-0.87193,0,0.692007202
1,1,6,0,111,1,-0.86493,0,0.686544389
1,1,6,1,116,1,-0.85893,0,0.683553575
1,2,6,2,122,1,-0.85193,0.032441176,0.671834468
1,2,6,2,127,1,-0.84593,0.062273019,0.652150029
1,3,6,3,132,1,-0.83993,0.062273019,0.652150029
1,2,6,3,138,1,-0.83293,0.076540422,0.640583514
2,2,6,3,69,1,0.79677,0.080599384,0.634784997
2,3,6,3,66,1,0.79477,0.080599384,0.623905148
2,2,6,3,64,1,0.39936,0.081682791,0.599673452
2,2,6,2,62,1,0.39936,0.081682791,0.568147832
2,2,6,2,59,1,0.39936,0.081682791,0.556047243
2,2,6,1,56,1,0.39936,0.081682791,0.553453169
2,3,6,0,54,1,0.39936,0.081682791,0.56489761
2,1,6,0,53,1,-0.47903,0.081682791,0.56489761
2,0,6,1,55,1,-0.47603,0.082384716,0.574404126
2,1,6,2,57,1,-0.47003,0.099887082,0.596484268
2,1,6,2,60,1,-0.46403,0.106707968,0.598498489
2,1,6,2,63,1,-0.45703,0.109988708,0.598498489
2,1,6,3,66,1,-0.45103,0.113513596,0.598498489
2,3,6,3,69,1,-0.44403,0.114093448,0.598498489
2,3,6,2,72,1,-0.43703,0.114093448,0.59622486
2,4,6,3,76,1,-0.43003,0.114093448,0.59622486
2,4,6,3,78,1,-0.42403,0.114093448,0.59622486
2,4,6,3,81,1,-0.41703,0.114093448,0.59622486
2,3,6,2,84,1,-0.66105,0.114093448,0.616214484
2,3,6,2,86,1,-0.65705,0.114093448,0.616214484
2,2,6,2,91,1,-0.65105,0.091891232,0.657017731
2,2,6,2,95,1,-0.64505,0.082888272,0.671498764
2,3,6,2,99,1,-0.63905,0.082888272,0.672154912
2,4,6,2,103,1,-0.63205,0.08537553,0.657002472
2,4,6,3,108,1,-0.62505,0.093096713,0.817239906
2,4,6,2,111,1,-0.61905,0.093096713,0.817239906
2,4,6,3,116,1,-0.61205,0.093096713,0.886410108
2,4,6,2,119,1,-0.60605,0.093096713,0.955458235
2,4,6,3,123,1,-0.60005,0.093096713,0.985412152
2,3,6,2,127,1,-1.01036,0.093096713,0.987411115
2,4,6,3,131,1,-1.00636,0.077929014,0.908124027
2,4,6,2,136,1,-1.00136,0.001495407,0.607455672
2,4,6,2,143,1,-0.99436,0.001495407,0.607455672
2,2,6,1,149,1,-1.10949,0.001495407,0.5241554
2,2,6,1,153,1,-1.24716,0.001495407,0.505798517
1,0,7,0,0,1,0,0.001495407,0.50778222
1,0,7,0,0,1,0,0.000579852,0.530121769
1,0,7,0,0,1,0,0.000579852,0.593905454
1,0,7,0,0,1,0,0.000579852,0.645268105
1,1,7,1,0,1,0,0.000579852,0.675725578
1,2,7,1,0,1,0,0.000579852,0.678975799
1,2,7,2,0,1,0,0.000579852,0.682119205
1,1,7,2,4,1,-1.79524,0.000579852,0.691427351
1,2,7,3,9,1,-1.79224,0.000579852,0.735450301
1,2,7,2,20,1,-1.78624,0.000579852,0.735450301
1,2,7,3,32,1,-1.77924,0.005386517,0.737052522
1,3,7,3,45,1,-1.77224,0.006637776,0.737052522
1,3,7,3,57,1,-1.76524,0.008575701,0.738517411
1,3,7,2,68,1,-1.75924,0.021973327,0.740150151
1,4,7,2,78,1,-1.75324,0.025147252,0.74466689
1,4,7,2,89,1,-1.74724,0.028702658,0.752830592
1,2,7,1,99,1,-1.57966,0.038438063,0.756294443
1,2,7,1,104,1,-1.57666,0.061128574,0.757850887
1,3,7,1,113,1,-1.57066,0.06511124,0.75879696
1,1,7,2,112,1,1.89868,0.069627979,0.751899777
1,2,7,2,105,1,1.89468,0.076616718,0.692220832
1,2,7,2,91,1,1.88768,0.076616718,0.692220832
1,2,7,2,80,1,1.88168,0.088564714,0.546937468
1,3,7,3,65,1,1.87468,0.115466781,0.480727561
1,2,7,2,54,1,-0.50043,0.158742027,0.409863582
1,2,7,3,49,1,1.67512,0.174092837,0.365855892
1,1,7,3,41,1,1.67012,0.175618763,0.340250862
1,1,7,3,29,1,1.66412,0.175618763,0.325601978
1,1,7,2,19,1,1.65812,0.187398907,0.328913236
1,2,7,2,8,1,1.65112,0.187398907,0.328913236
1,2,7,0,-4,0,1.64412,0.188451796,0.3370159
1,2,7,1,-15,0,1.63712,0.188451796,0.3370159
1,2,7,2,-27,0,1.51787,0.196295053,0.331629383
1,3,7,2,-31,0,1.51487,0.208182012,0.326715903
1,3,7,3,-40,0,1.50887,0.215262307,0.315378277
1,2,7,4,-37,0,-2.24083,0.215552232,0.309289834
1,3,7,4,-23,0,-2.23483,0.215552232,0.35462508
1,3,7,3,-8,0,-2.22783,0.213614307,0.551377911
1,4,7,3,8,1,-2.22083,0.213614307,0.551377911
1,3,7,3,22,1,-1.20639,0.207968383,0.621539964
1,3,7,2,27,1,-1.20239,0.202993866,0.685140538
1,3,7,1,35,1,-1.19639,0.194357128,0.718604083
1,4,7,2,43,1,-1.18939,0.156804102,0.724982452
1,5,7,3,51,1,-1.18239,0.138248848,0.731620228
1,4,7,2,58,1,-1.17639,0.135700552,0.737083041
1,4,7,2,66,1,-1.16939,0.132602924,0.737083041
1,4,7,2,75,1,-1.16339,0.125721,0.720389416
1,4,7,1,83,1,-1.15639,0.102649007,0.532776879
1,3,7,0,88,1,2.03682,0.102649007,0.532776879
1,2,7,0,79,1,2.03282,0.079592273,0.501953185
1,2,7,0,67,1,2.02682,0.079592273,0.501953185
1,3,7,1,53,1,2.01982,0.075487533,0.484328745
1,2,7,1,41,1,2.01382,0.075487533,0.484328745
1,2,7,2,27,1,2.00682,0.065340129,0.468977935
1,1,7,2,13,1,1.99982,0.062303537,0.477874081
1,3,7,3,-1,0,1.99282,0.062303537,0.477874081
1,3,7,3,-13,0,1.98682,0.062303537,0.488082522
1,2,7,3,-19,0,-1.7775,0.108905301,0.491348003
1,2,7,3,-12,0,1.73492,0.126422926,0.491348003
1,2,7,3,-19,0,1.73092,0.160176397,0.491348003
1,2,7,3,-24,0,1.72792,0.186712241,0.491348003
1,1,7,2,-34,0,-0.35264,0.200125126,0.491348003
1,1,7,2,-33,0,-0.34964,0.200125126,0.491348003
1,1,7,2,-31,0,-0.34364,0.200125126,0.491348003
1,1,7,2,-29,0,-0.33664,0.200125126,0.491348003
1,2,7,2,-27,0,-0.33064,0.200125126,0.491348003
1,2,7,2,-24,0,-0.32364,0.200125126,0.491348003
1,2,7,2,-22,0,-0.31664,0.200125126,0.498489334
1,2,7,1,-20,0,-0.30964,0.200125126,0.519745476
1,2,7,1,-17,0,-0.30264,0.200125126,0.523926511
2,2,7,0,-8,0.5,-0.14832,0.200125126,0.519226661
2,4,7,1,-7,0.5,-0.14482,0.200125126,0.544343394
2,3,7,2,-6,0.5,-0.14132,0.200125126,0.597003082
2,3,7,3,-5,0.5,-0.13782,0.202444533,0.6015656
2,3,7,4,-5,0.5,0.21333,0.202444533,0.6015656
2,2,7,4,-6,0.5,0.21133,0.215781121,0.599749748
2,2,7,4,-7,0.5,0.20833,0.215781121,0.599749748
2,2,7,3,-9,0.5,0.20483,0.217291787,0.60155034
2,3,7,3,-10,0.5,0.20133,0.217291787,0.607394635
2,3,7,2,-12,0.5,0.19783,0.217291787,0.612247078
2,3,7,3,-12,0.5,-0.5705,0.217291787,0.612247078
2,4,7,3,-10,0.5,-0.5705,0.217291787,0.60135197
2,3,7,5,-6,0.5,-0.5705,0.237540819,0.581148717
2,3,7,4,-2,0.5,-0.5705,0.258827479,0.547898801
2,2,7,4,2,0.5,-0.78945,0.276314585,0.537079989
2,3,7,4,5,0.5,-0.78945,0.279320658,0.627918332
2,2,7,3,9,0.5,-0.78945,0.279320658,0.627918332
2,2,7,2,13,0.5,-0.78945,0.280526139,0.692770165
2,3,7,2,19,0.5,-0.78945,0.280816065,0.692510758
2,2,7,3,15,0.5,1.22438,0.280816065,0.632862331
2,3,7,3,10,0.5,1.22038,0.280816065,0.537827692
2,3,7,3,1,0.5,1.21338,0.280816065,0.47010712
2,2,7,2,-6,0.5,1.20738,0.280816065,0.415463729
2,2,7,3,-13,0.5,1.20138,0.280816065,0.37838374
2,3,7,3,-22,0.5,1.19438,0.280816065,0.356791894
2,4,7,2,-29,0,1.18838,0.280816065,0.356791894
2,3,7,2,-33,0,0.2248,0.280816065,0.384136479
2,2,7,2,-34,0,0.2248,0.280816065,0.503707999
2,2,7,2,-37,0,0.2248,0.278740806,0.577562792
2,2,7,2,-37,0,0.13061,0.277245399,0.636265145
2,2,7,2,-38,0,0.13061,0.277245399,0.669179357
2,0,7,2,-39,0,-1.93229,0.277245399,0.68836024
2,1,7,2,-31,0,-1.92829,0.277245399,0.709509568
2,2,7,2,-22,0.5,-1.92329,0.277245399,0.709509568
2,2,7,1,-9,0.5,-1.91729,0.277245399,0.751579333
2,2,7,2,5,0.5,-1.91029,0.277245399,0.771691031
2,2,7,2,19,0.5,-1.90329,0.277245399,0.773201697
2,2,7,2,30,1,-1.89729,0.277245399,0.773201697
2,2,7,2,43,1,-1.89029,0.277245399,0.773201697
2,2,7,2,57,1,-1.88329,0.277245399,0.773201697
2,2,7,1,70,1,-1.87629,0.277245399,0.773201697
2,3,7,1,81,1,-1.87029,0.277245399,0.773201697
2,1,7,1,94,1,0.10786,0.301355022,0.998474075
2,0,7,0,94,1,0.10786,0.296319468,0.863902707
2,0,7,0,93,1,0.10786,0.296319468,0.863902707
2,1,7,2,92,1,0.10786,0.214026307,0.685674612
2,1,7,2,92,1,0.10786,0.008819849,0.512329478
2,1,7,2,91,1,0.10786,0.008346812,0.511413923
2,1,7,2,89,1,0.10786,0.008346812,0.511413923
2,1,7,2,89,1,0.10786,0.007324442,0.521439253
2,1,7,1,88,1,0.10786,0.007324442,0.563386944
2,1,7,1,87,0.5,0.21825,0.007324442,0.615131077
1,0,8,1,0,1,0,0.007324442,0.629856258
1,0,8,1,0,1,0,0.007324442,0.638264107
1,0,8,1,0,1,0,0.007324442,0.641331217
1,1,8,1,0,1,0,0.007324442,0.636921293
1,1,8,1,0,1,0,0.007324442,0.636921293
1,1,8,2,-2,0,2.27521,0.007324442,0.63391522
1,1,8,2,-9,0,2.27221,0.007324442,0.561662648
1,1,8,4,-20,0,2.26721,0.007324442,0.456984161
1,1,8,4,-34,0,2.26121,0.007324442,0.314111759
1,3,8,5,-50,0,2.25421,0.007324442,0.291177099
1,2,8,4,-60,0,-0.69043,0.007324442,0.301751762
1,2,8,5,-58,0,-0.68643,0.007324442,0.387356182
1,3,8,4,-54,0,-0.68143,0.007324442,0.475264748
1,3,8,4,-50,0,-0.67543,0.007324442,0.48586993
1,3,8,5,-52,0,1.83105,0.007324442,0.48586993
1,3,8,5,-59,0,1.82705,0.007324442,0.481902524
1,2,8,4,-62,0,-1.2019,0.007324442,0.463087863
1,2,8,4,-57,0,-1.1979,0.007324442,0.444227424
1,2,8,4,-49,0,-1.1909,0.007324442,0.417798395
1,3,8,2,-41,0,-1.1839,0.007324442,0.407956175
1,4,8,3,-32,0,-1.1769,0.007324442,0.414075137
1,4,8,3,-25,0,-1.1709,0.056596576,0.426816614
1,4,8,2,-18,0,-1.1649,0.113727226,0.464659566
1,3,8,3,-10,0,-1.64503,0.113727226,0.464659566
1,3,8,4,-4,0,-1.64103,0.115192114,0.486419263
1,4,8,2,6,1,-1.63503,0.115192114,0.505615406
1,4,8,2,16,1,-1.62903,0.115192114,0.529160436
1,3,8,2,27,1,-1.62203,0.116138188,0.553468429
1,3,8,1,38,1,-1.61503,0.118243965,0.553468429
1,4,8,2,50,1,-1.60803,0.118243965,0.583498642
1,3,8,2,59,1,-1.60203,0.118243965,0.647816401
1,3,8,3,71,1,-1.59503,0.118243965,0.685750908
1,4,8,4,82,1,-1.58803,0.118243965,0.69779046
1,4,8,4,93,1,-1.58103,0.118243965,0.69779046
1,3,8,2,102,1,-1.57503,0.118243965,0.69779046
1,3,8,2,113,1,-1.56803,0.118243965,0.698568682
1,3,8,1,124,1,2.41341,0.123111667,0.716788232
1,4,8,2,115,1,2.40941,0.12468337,0.72542497
1,4,8,2,100,1,2.40341,0.12468337,0.733893857
1,4,8,2,83,1,2.39641,0.12550737,0.757469405
1,3,8,2,67,1,2.38941,0.126285592,0.763176366
1,3,8,2,50,1,2.38241,0.139912107,0.763649403
1,3,8,0,36,1,2.37641,0.149937437,0.760200812
1,2,8,1,19,1,2.36941,0.149937437,0.760200812
1,3,8,2,5,1,2.36341,0.144627216,0.707770013
1,4,8,2,-9,0,2.35741,0.137668996,0.634250923
1,2,8,2,-23,0,-1.12701,0.134205145,0.572649312
1,2,8,2,-19,0,-1.12301,0.13165685,0.532456435
1,1,8,1,-12,0,-1.11701,0.130069887,0.525269326
1,1,8,0,-3,0,-1.11001,0.125446333,0.525269326
1,1,8,1,4,1,-1.10401,0.124958037,0.530198065
1,1,8,1,11,1,-1.09701,0.123477889,0.566850795
1,2,8,2,18,1,-1.09101,0.123477889,0.566850795
1,3,8,3,25,1,-1.08401,0.123477889,0.626056703
1,3,8,3,33,1,-1.07701,0.123477889,0.630375072
1,3,8,2,39,1,-1.07101,0.123477889,0.630863369
1,2,8,2,47,1,-1.06401,0.123477889,0.656392102
1,2,8,1,53,1,-1.66024,0.123477889,0.678487503
1,2,8,0,58,1,-1.65724,0.123477889,0.727393414
1,1,8,0,58,1,1.28298,0.123477889,0.727393414
1,1,8,0,51,1,1.27798,0.123477889,0.740241707
1,1,8,0,43,1,1.27098,0.136814478,0.737754448
1,2,8,2,34,1,1.26398,0.141956847,0.732612079
1,2,8,2,25,1,1.25698,0.141956847,0.716406751
1,2,8,2,17,1,1.25098,0.141956847,0.712851344
1,2,8,3,9,1,1.24398,0.141956847,0.722708823
1,4,8,4,0,0,1.23698,0.141956847,0.73505356
1,5,8,3,-9,0,1.22998,0.141956847,0.705954161
1,4,8,3,-12,0,-1.90916,0.141956847,0.705954161
2,4,8,4,-2,0.5,-0.95258,0.142567217,0.701651051
2,5,8,4,4,1,-0.94958,0.174504837,0.742164373
2,5,8,3,9,1,-0.84647,0.198095645,0.747581408
2,5,8,3,13,1,-0.84447,0.199667348,0.748390149
2,2,8,3,15,1,0.56337,0.21909238,0.749137852
2,3,8,2,13,1,0.56137,0.21909238,0.749137852
2,3,8,2,10,1,0.55887,0.24958037,0.749137852
2,4,8,3,6,1,0.55537,0.257927183,0.746620075
2,3,8,2,1,0.5,1.57713,0.275719474,0.743339335
2,2,8,2,-5,0.5,1.57313,0.29279458,0.743339335
2,2,8,4,-15,0,-0.11458,0.295358135,0.719824824
2,2,8,3,-14,0.5,-0.11458,0.295358135,0.586947233
2,2,8,2,-13,0.5,-0.11458,0.295358135,0.523194067
2,3,8,3,-12,0.5,-0.11458,0.30405591,0.369670705
2,2,8,3,-9,0.5,-1.70647,0.30405591,0.369670705
2,1,8,2,-4,0.5,0.4699,0.30405591,0.304742576
2,1,8,2,-6,0.5,0.4699,0.30405591,0.265678884
2,1,8,3,-9,0.5,0.4699,0.30405591,0.262932218
2,2,8,3,-12,0.5,0.4699,0.30405591,0.262611774
2,3,8,3,-15,0.5,0.4699,0.307199316,0.271156957
2,3,8,2,-18,0,0.4699,0.307199316,0.271156957
2,2,8,2,-21,0,0.4699,0.328440199,0.271156957
2,2,8,2,-24,0,0.4699,0.334208197,0.269203772
2,4,8,2,-27,0,0.4699,0.334208197,0.269066439
2,3,8,3,-28,0.5,-1.81213,0.334208197,0.272759178
2,2,8,3,-23,0.5,-0.14155,0.334208197,0.259483627
2,3,8,4,-23,0,-0.14155,0.334208197,0.154744102
2,3,8,4,-22,0,-0.14155,0.334208197,0.124942778
2,3,8,3,-21,0,-0.14155,0.335032197,0.103839228
2,3,8,3,-20,0,0.12122,0.335032197,0.103839228
2,2,8,3,-21,0.5,0.12122,0.335032197,0.129322184
2,1,8,3,-22,0.5,0.12122,0.335032197,0.194891202
2,2,8,3,-23,0.5,0.12122,0.335032197,0.230658895
2,2,8,3,-23,0.5,0.12122,0.335032197,0.254661702
2,3,8,3,-24,0.5,0.12122,0.335032197,0.324808496
2,2,8,3,-24,0.5,-0.92702,0.332605976,0.374172185
2,2,8,3,-20,0.5,-0.92702,0.332605976,0.403286843
2,2,8,2,-14,0.5,-0.92702,0.331110569,0.424878689
2,3,8,3,-8,0.5,-0.92702,0.320276498,0.469542528
2,3,8,4,-6,0.5,1.00683,0.316904202,0.49282815
2,2,8,4,-11,0.5,1.00183,0.310907315,0.509338664
2,2,8,3,-17,0.5,0.99583,0.310907315,0.509338664
2,3,8,4,-23,0.5,0.98983,0.309320353,0.526810511
2,1,8,3,-26,0.5,0.16296,0.309320353,0.549531541
2,1,8,2,-26,0.5,0.16296,0.309320353,0.549531541
