Timestamp(ms)	#Balls	#Bullets	Score	AvgBtnFreq	AvgBallDist	RatioBalls	AvgBallDir
1653423455659	1	0	0	0	0	1.0	0.00000
1653423455759	1	0	0	0	0	1.0	0.00000
1653423455877	1	0	0	0	0	1.0	0.00000
1653423455985	1	0	0	0	0	1.0	0.00000
1653423456099	1	0	0	0	0	1.0	0.00000
1653423456228	1	0	0	0	0	1.0	0.00000
1653423456334	1	0	0	0	0	1.0	0.00000
1653423456439	1	1	0	1	0	1.0	0.00000
1653423456548	1	2	0	1	0	1.0	0.00000
1653423456648	1	2	0	1	0	1.0	0.00000
1653423456750	1	2	0	1	0	1.0	0.00000
1653423456851	1	0	0	1	-3	0.0	1.36532
1653423456952	1	0	0	0	-7	0.0	1.36232
1653423457062	1	0	0	0	-15	0.0	1.35632
1653423457164	1	0	0	1	-23	0.0	1.35032
1653423457278	1	1	0	2	-33	0.0	1.34332
1653423457378	1	1	0	2	-41	0.0	1.33732
1653423457478	1	0	0	2	-49	0.0	-0.23382
1653423457599	1	0	0	2	-48	0.0	-0.22982
1653423457702	1	0	0	1	-47	0.0	-0.22582
1653423457822	1	1	0	0	-45	0.0	-0.21882
1653423457934	1	1	0	1	-44	0.0	-0.21182
1653423458050	1	2	0	2	-42	0.0	-0.20482
1653423458166	1	2	0	2	-41	0.0	-0.19782
1653423458281	1	2	0	2	-39	0.0	-0.19082
1653423458395	1	2	0	2	-38	0.0	-0.18382
1653423458512	1	2	0	2	-37	0.0	-0.17682
1653423458625	1	3	0	2	-36	0.0	-0.16982
1653423458742	1	3	0	2	-34	0.0	-0.16282
1653423458853	1	2	0	2	-31	0.0	-1.29397
1653423458964	1	2	0	2	-25	0.0	-1.28897
1653423459064	1	2	0	1	-17	0.0	-1.28297
1653423459165	1	1	0	0	-9	0.0	-1.27697
1653423459265	1	1	0	1	-2	0.0	-1.27097
1653423459379	1	2	0	2	7	1.0	-1.26397
1653423459493	1	1	0	2	16	1.0	-1.25697
1653423459596	1	1	0	2	23	1.0	-1.25097
1653423459707	1	1	0	2	32	1.0	-1.24397
1653423459807	1	1	0	1	40	1.0	-1.23797
1653423459928	1	1	0	0	48	1.0	-1.23097
1653423460049	1	0	0	0	53	1.0	-0.58344
1653423460152	1	1	0	0	55	1.0	-0.57944
1653423460255	1	1	0	0	58	1.0	-0.57344
1653423460366	1	1	0	0	62	1.0	-0.56644
1653423460468	1	1	0	1	66	1.0	-0.56044
1653423460584	1	2	0	2	70	1.0	-0.55344
1653423460699	1	2	0	2	73	1.0	-0.54644
1653423460813	1	2	0	2	77	1.0	-0.53944
1653423460917	1	2	0	2	80	1.0	-0.53344
1653423461034	1	2	0	1	84	1.0	-0.52644
1653423461147	1	2	0	0	88	1.0	-0.51944
1653423461261	1	2	0	0	91	1.0	-0.51244
1653423461365	1	2	0	0	95	1.0	-0.50644
1653423461477	1	2	0	1	98	1.0	-0.49944
1653423461577	1	2	0	2	101	1.0	-0.49344
1653423461689	1	2	0	2	104	1.0	-0.48644
1653423461789	1	2	0	2	107	1.0	-0.48044
1653423461891	1	2	0	2	110	1.0	-0.47444
1653423461991	1	1	0	1	113	1.0	-0.46844
1653423462107	1	1	0	0	116	1.0	-0.46144
1653423462221	1	1	0	0	120	1.0	-0.45444
1653423462333	1	2	0	1	123	1.0	-0.44744
1653423462446	1	2	0	1	126	1.0	-0.44044
1653423462546	1	2	0	1	128	1.0	-0.43444
1653423462647	1	2	0	1	131	1.0	-0.42844
1653423462763	1	2	0	2	134	1.0	-0.42144
1653423462864	1	3	0	2	137	1.0	-0.41544
1653423462980	1	2	0	2	139	1.0	-0.40844
1653423463082	1	2	0	2	142	1.0	-0.40244
1653423463182	1	2	0	2	144	1.0	-0.39644
1653423463291	1	2	0	1	147	1.0	-0.38944
1653423463391	1	2	0	0	149	1.0	-0.38344
1653423463503	1	2	0	0	152	1.0	-0.37644
1653423463605	1	2	0	0	152	1.0	1.88174
1653423463714	2	1	0	0	72	1.0	0.93887
1653423463824	2	0	0	0	66	1.0	-0.17676
1653423463940	2	0	0	0	67	1.0	-0.17476
1653423464053	2	0	0	0	68	1.0	-0.17226
1653423464166	2	0	0	0	69	1.0	-0.16876
1653423464280	2	0	0	0	70	1.0	-0.16526
1653423464382	2	0	0	1	71	1.0	-0.16226
1653423464493	2	1	0	2	72	1.0	-0.15876
1653423464593	2	1	0	2	73	1.0	-0.15576
1653423464696	2	2	0	2	74	1.0	-0.15276
1653423464811	2	2	0	2	75	1.0	-0.14926
1653423464912	2	2	0	1	76	1.0	-0.14626
1653423465040	2	2	0	0	75	1.0	0.94457
1653423465153	2	2	0	0	71	1.0	0.94257
1653423465256	2	2	0	0	66	1.0	0.93957
1653423465367	2	2	0	0	59	1.0	0.93607
1653423465481	2	2	0	1	52	1.0	0.93257
1653423465583	2	3	0	2	47	1.0	0.92957
1653423465698	2	3	0	2	40	1.0	0.92607
1653423465814	2	3	0	2	34	1.0	0.92257
1653423465914	2	3	0	2	28	1.0	0.91957
1653423466030	2	3	0	1	22	1.0	0.91607
1653423466130	2	2	0	0	16	1.0	0.91307
1653423466249	2	2	0	1	10	1.0	0.90957
1653423466349	2	3	0	2	5	1.0	0.90657
1653423466461	2	3	0	2	-2	0.5	0.90307
1653423466580	2	3	0	2	-8	0.5	0.89957
1653423466693	2	3	0	2	-14	0.5	0.89607
1653423466793	2	3	0	2	-20	0.5	0.89307
1653423466904	2	4	0	2	-26	0.5	0.88957
1653423467005	2	4	0	2	-31	0.5	0.88657
1653423467117	2	3	0	2	-35	0.5	-0.81391
1653423467217	2	3	0	2	-32	0.5	-0.81191
1653423467318	2	2	0	1	-27	0.5	-0.80891
1653423467447	2	1	0	1	-25	0.0	-0.11545
1653423467551	2	2	0	2	-24	0.0	-0.11545
1653423467665	2	2	0	2	-24	0.0	-0.11545
1653423467766	2	2	0	2	-23	0.0	-0.11545
1653423467866	2	1	0	3	-22	0.0	-0.11545
1653423467979	2	1	0	2	-21	0.5	-0.11545
1653423468096	2	1	0	1	-21	0.5	-0.11545
1653423468209	2	2	0	2	-20	0.5	-0.11545
1653423468326	2	1	0	2	-19	0.5	-1.02694
1653423468432	2	1	0	1	-14	0.5	-1.02194
1653423468532	2	1	0	2	-8	0.5	-1.01594
1653423468634	2	1	0	2	-2	0.5	-1.00994
1653423468735	2	2	0	2	4	0.5	-1.00394
1653423468848	2	3	0	2	11	0.5	-0.99694
1653423468950	2	3	0	2	17	0.5	-0.99094
1653423469052	2	2	0	1	23	0.5	-0.98494
1653423469153	2	2	0	2	29	0.5	-0.97894
1653423469267	2	2	0	1	36	0.5	-0.97194
1653423469367	2	3	0	2	42	0.5	-0.96594
1653423469481	2	3	0	2	49	0.5	-0.95894
1653423469582	2	3	0	2	54	0.5	-0.95294
1653423469700	2	2	0	1	61	0.5	-1.23503
1653423469816	2	2	0	1	68	0.5	-1.22903
1653423469931	2	2	0	0	77	0.5	-1.22203
1653423470641	1	1	1	2	0	1.0	0.00000
1653423470741	1	1	1	0	0	1.0	0.00000
1653423470844	1	1	1	0	0	1.0	0.00000
1653423470969	1	0	1	0	-1	0.0	1.47181
1653423471081	1	0	1	0	-9	0.0	1.46681
1653423471181	1	0	1	0	-18	0.0	1.46081
1653423471285	1	1	1	2	-26	0.0	1.45481
1653423471399	1	1	1	2	-37	0.0	1.44781
1653423471500	1	1	1	3	-45	0.0	1.44181
1653423471615	1	1	1	3	-55	0.0	1.43481
1653423471733	1	1	1	3	-65	0.0	1.42781
1653423471834	1	2	1	2	-74	0.0	1.42181
1653423471948	1	2	1	2	-84	0.0	1.41481
1653423472059	1	2	1	2	-94	0.0	1.40781
1653423472159	1	2	1	2	-102	0.0	1.40181
1653423472276	1	3	1	3	-112	0.0	1.39481
1653423472376	1	2	1	2	-108	0.0	-1.83067
1653423472478	1	2	1	2	-99	0.0	-1.82567
1653423472592	1	2	1	1	-86	0.0	-1.81867
1653423472705	1	2	1	2	-73	0.0	-1.81167
1653423472809	1	2	1	1	-62	0.0	-1.80567
1653423472920	1	3	1	3	-50	0.0	-1.79867
1653423473020	1	3	1	3	-39	0.0	-1.79267
1653423473143	1	2	1	3	-31	0.0	0.88532
1653423473272	1	1	1	2	-35	0.0	0.88032
1653423473387	1	1	1	2	-41	0.0	0.87332
1653423473491	1	1	1	1	-47	0.0	0.86732
1653423473603	1	3	1	2	-53	0.0	0.86032
1653423473717	1	3	1	2	-59	0.0	0.85332
1653423473822	1	2	1	3	-57	0.0	-0.94500
1653423473935	1	2	1	3	-52	0.0	-0.94000
1653423474035	1	2	1	2	-46	0.0	-0.93400
1653423474149	1	3	1	2	-40	0.0	-0.92700
1653423474263	1	3	1	2	-32	0.0	-0.92000
1653423474365	1	3	1	1	-27	0.0	-0.91400
1653423474496	1	2	1	1	-20	0.0	-1.38612
1653423474596	1	2	1	1	-13	0.0	-1.38112
1653423474698	1	2	1	0	-4	0.0	-1.37512
1653423474814	1	2	1	1	5	1.0	-1.36812
1653423474914	1	3	1	2	13	1.0	-1.36212
1653423475026	1	2	1	2	23	1.0	-1.35512
1653423475128	1	2	1	2	31	1.0	-1.34912
1653423475238	1	2	1	2	40	1.0	-1.34212
1653423475359	1	1	1	1	50	1.0	-1.31570
1653423475470	1	1	1	0	55	1.0	-1.31170
1653423475584	1	1	1	0	63	1.0	-1.30570
1653423475685	1	1	1	0	71	1.0	-1.29970
1653423475797	1	1	1	0	80	1.0	-1.29270
1653423475898	1	0	1	0	88	1.0	-1.28670
1653423475998	1	1	1	0	95	1.0	-1.28070
1653423476102	1	2	1	1	103	1.0	-1.27470
1653423476213	1	2	1	2	112	1.0	-1.26770
1653423476316	1	2	1	2	119	1.0	-1.26170
1653423476416	1	3	1	3	127	1.0	-1.25570
1653423476530	1	3	1	3	136	1.0	-1.24870
1653423476630	1	3	1	3	143	1.0	-1.24270
1653423476730	1	3	1	2	151	1.0	-1.23670
1653423476844	1	4	1	3	159	1.0	-1.22970
1653423476945	1	4	1	2	167	1.0	-1.22370
1653423477048	1	4	1	2	174	1.0	-1.21770
1653423477155	1	4	1	1	183	1.0	-1.21070
1653423477827	1	0	2	1	0	1.0	0.00000
1653423477941	1	0	2	1	0	1.0	0.00000
1653423478058	1	0	2	2	0	1.0	0.00000
1653423478175	1	1	2	2	0	1.0	0.00000
1653423478289	1	1	2	1	0	1.0	0.00000
1653423478403	1	2	2	2	0	1.0	0.00000
1653423478518	1	2	2	2	0	1.0	0.00000
1653423478633	1	2	2	1	0	1.0	0.00000
1653423478753	1	1	2	1	1	1.0	-0.76019
1653423478864	1	1	2	1	3	1.0	-0.75719
1653423478967	1	1	2	1	8	1.0	-0.75119
1653423479082	1	2	2	2	13	1.0	-0.74419
1653423479183	1	2	2	2	17	1.0	-0.73819
1653423479297	1	2	2	2	22	1.0	-0.73119
1653423479412	1	2	2	2	27	1.0	-0.72419
1653423479512	1	1	2	1	32	1.0	-0.71819
1653423479629	1	1	2	0	37	1.0	-0.71119
1653423479742	1	1	2	0	42	1.0	-0.70419
1653423479843	1	1	2	1	46	1.0	-0.69819
1653423479958	1	3	2	2	51	1.0	-0.69119
1653423480060	1	3	2	2	55	1.0	-0.68519
1653423480160	1	3	2	3	59	1.0	-0.67919
1653423480274	1	3	2	3	65	1.0	-0.67219
1653423480375	1	2	2	2	69	1.0	-0.66619
1653423480475	1	2	2	1	73	1.0	-0.66019
1653423480576	1	1	2	1	77	1.0	-1.20808
1653423480685	1	1	2	0	82	1.0	-1.20408
1653423480799	1	1	2	0	90	1.0	-1.19708
1653423480914	1	1	2	1	98	1.0	-1.19008
1653423481014	1	1	2	1	106	1.0	-1.18408
1653423481128	1	1	2	2	114	1.0	-1.17708
1653423481228	1	1	2	2	121	1.0	-1.17108
1653423481329	1	0	2	2	128	1.0	-1.16508
1653423481445	1	1	2	1	136	1.0	-1.15808
1653423481562	1	0	2	1	130	1.0	2.10727
1653423481670	1	0	2	0	117	1.0	2.10127
1653423481785	1	0	2	0	103	1.0	2.09427
1653423481903	1	0	2	1	88	1.0	2.08727
1653423482017	1	1	2	2	73	1.0	2.08027
1653423482130	1	1	2	2	59	1.0	2.07327
1653423482246	1	1	2	2	44	1.0	2.06627
1653423482358	1	1	2	2	30	1.0	2.05927
1653423482472	1	1	2	2	15	1.0	2.05227
1653423482575	1	2	2	2	3	1.0	2.04627
1653423482689	1	2	2	2	-11	0.0	2.03927
1653423482791	1	3	2	2	-23	0.0	2.03327
1653423482908	1	2	2	2	-23	0.0	-1.59534
1653423483018	1	2	2	1	-16	0.0	-1.59134
1653423483133	1	2	2	1	-5	0.0	-1.58434
1653423483249	1	2	2	1	7	1.0	-1.57734
1653423483362	1	1	2	2	19	1.0	-1.57034
1653423483477	1	1	2	2	29	1.0	-1.56334
1653423483577	1	2	2	3	39	1.0	-1.55734
1653423483693	1	2	2	2	50	1.0	-1.55034
1653423483810	1	2	2	2	61	1.0	-1.54334
1653423483925	1	3	2	1	71	1.0	-1.53634
1653423484039	1	3	2	1	82	1.0	-1.52934
1653423484141	1	2	2	0	91	1.0	-1.52334
1653423484256	1	2	2	0	102	1.0	-1.51634
1653423484356	1	2	2	1	111	1.0	-1.51034
1653423484472	1	2	2	1	122	1.0	-1.50334
1653423484586	1	3	2	2	132	1.0	-1.49634
1653423484699	1	3	2	2	142	1.0	-1.48934
1653423484801	1	2	2	2	151	1.0	-1.48334
1653423484917	1	2	2	1	162	1.0	-1.47634
1653423485030	2	2	2	1	86	1.0	-0.73467
1653423485130	2	2	2	0	90	1.0	-0.73167
1653423485868	1	0	3	0	0	1.0	0.00000
1653423485970	1	1	3	0	0	1.0	0.00000
1653423486081	1	1	3	0	0	1.0	0.00000
1653423486199	1	1	3	1	0	1.0	0.00000
1653423486311	1	2	3	2	0	1.0	0.00000
1653423486428	1	2	3	2	0	1.0	0.00000
1653423486546	1	3	3	2	0	1.0	0.00000
1653423486660	1	3	3	2	0	1.0	0.00000
1653423486773	1	4	3	3	0	1.0	0.00000
1653423486888	1	4	3	2	0	1.0	0.00000
1653423487009	1	3	3	2	0	0.0	0.04380
1653423487114	1	4	3	2	0	0.0	0.03780
1653423487230	1	3	3	2	-1	0.0	0.03080
1653423487331	1	3	3	0	-1	0.0	0.02480
1653423487431	1	3	3	1	-1	0.0	0.01880
1653423487531	1	4	3	2	-1	0.0	0.01280
1653423487632	1	4	3	2	-1	0.0	0.00680
1653423487747	1	4	3	2	-1	0.0	0.00000
1653423487853	1	3	3	2	0	1.0	-1.28992
1653423487971	1	3	3	1	5	1.0	-1.28592
1653423488081	1	3	3	0	13	1.0	-1.27992
1653423488199	1	2	3	0	22	1.0	-1.27292
1653423488300	1	2	3	1	30	1.0	-1.26692
1653423488411	1	2	3	2	40	1.0	-1.25992
1653423488513	1	2	3	2	47	1.0	-1.25392
1653423488627	1	3	3	2	56	1.0	-1.24692
1653423488728	1	3	3	2	63	1.0	-1.24092
1653423488840	1	2	3	1	72	1.0	-1.23392
1653423488952	1	3	3	0	81	1.0	-1.22692
1653423489052	1	3	3	0	88	1.0	-1.22092
1653423489166	1	3	3	0	97	1.0	-1.21392
1653423489266	1	3	3	0	104	1.0	-1.20792
1653423489367	1	3	3	0	111	1.0	-1.20192
1653423489481	1	3	3	1	119	1.0	-1.19492
1653423489597	1	4	3	2	128	1.0	-1.18792
1653423489698	1	4	3	2	135	1.0	-1.18192
1653423489815	1	2	3	2	135	1.0	0.90991
1653423489915	1	2	3	2	131	1.0	0.90591
1653423490029	1	2	3	1	125	1.0	0.89891
1653423490131	1	2	3	1	119	1.0	0.89291
1653423490246	1	1	3	1	113	1.0	0.88591
1653423490346	1	1	3	1	108	1.0	0.87991
1653423490459	1	1	3	1	102	1.0	0.87291
1653423490575	1	1	3	2	95	1.0	0.86591
1653423490675	1	2	3	2	89	1.0	0.85991
1653423490787	1	2	3	2	83	1.0	0.85291
1653423490902	1	1	3	2	77	1.0	0.84591
1653423491014	1	2	3	2	72	1.0	0.83891
1653423491114	1	2	3	2	67	1.0	0.83291
1653423491229	1	2	3	1	61	1.0	0.82591
1653423491329	1	3	3	2	56	1.0	0.81991
1653423491443	1	3	3	2	50	1.0	0.81291
1653423491557	1	3	3	2	44	1.0	0.80591
1653423491671	1	3	3	1	39	1.0	0.79891
1653423491774	1	3	3	1	34	1.0	0.79291
1653423491888	1	3	3	2	28	1.0	0.78591
1653423492004	1	3	3	2	23	1.0	0.77891
1653423492118	1	4	3	2	18	1.0	0.77191
1653423492233	1	3	3	2	12	1.0	0.76491
1653423492347	1	3	3	2	7	1.0	0.75791
1653423492460	1	3	3	0	2	1.0	0.75091
1653423492561	1	2	3	0	-4	0.0	0.74491
1653423492662	1	3	3	1	-8	0.0	0.73891
1653423492762	1	3	3	1	-13	0.0	0.73291
1653423492871	2	3	3	1	-9	0.5	0.36295
1653423492993	2	2	3	1	-7	0.5	-0.85977
1653423493103	2	3	3	1	-4	0.5	-0.85777
1653423493220	2	2	3	1	2	1.0	-0.85427
1653423493337	2	2	3	1	8	1.0	-0.85077
1653423493447	2	0	3	1	12	0.5	-0.24151
1653423493558	2	1	3	2	13	0.5	-0.24151
1653423493675	2	1	3	2	14	0.5	-0.24151
1653423493786	2	1	3	1	16	0.5	-0.24151
1653423493888	2	1	3	1	17	0.5	-0.24151
1653423493999	2	1	3	1	19	0.5	-0.24151
1653423494127	2	1	3	2	21	0.5	-0.07240
1653423494240	2	1	3	2	21	0.5	-0.07240
1653423494351	2	0	3	2	21	0.5	-1.62925
1653423494464	2	0	3	2	28	0.5	-1.62525
1653423494578	2	0	3	2	38	0.5	-1.61925
1653423494681	2	0	3	0	47	0.5	-1.61325
1653423494794	2	2	3	1	59	0.5	-1.60625
1653423494925	2	1	3	1	62	0.5	-0.34384
1653423495030	2	1	3	1	63	1.0	-0.34384
1653423495141	2	2	3	1	66	1.0	-0.34384
1653423495247	2	1	3	1	66	1.0	0.11891
1653423495347	2	1	3	0	65	1.0	0.11891
1653423495464	2	1	3	1	64	1.0	0.11891
1653423495573	2	1	3	2	62	1.0	0.82042
1653423495677	2	1	3	2	59	1.0	0.81642
1653423495779	2	1	3	2	53	1.0	0.81042
1653423495896	2	1	3	2	47	1.0	0.80342
1653423496010	2	1	3	1	42	1.0	0.79642
1653423496127	2	1	3	0	36	1.0	0.78942
1653423496228	2	1	3	0	32	1.0	0.78342
1653423496343	2	2	3	0	26	1.0	0.77642
1653423496454	2	3	3	1	20	1.0	0.76942
1653423496569	2	2	3	1	15	1.0	1.21176
1653423496697	2	2	3	1	10	1.0	1.20776
1653423496798	2	2	3	1	3	0.5	1.20176
1653423496899	2	2	3	1	-4	0.5	1.19576
1653423497010	2	2	3	1	-12	0.0	1.18876
1653423497113	2	2	3	1	-20	0.0	1.18276
1653423497213	2	2	3	2	-27	0.0	1.22000
1653423497314	2	2	3	2	-32	0.0	1.21600
1653423497424	2	2	3	2	-39	0.0	1.21000
1653423497539	2	2	3	2	-42	0.0	-0.08022
1653423497650	2	2	3	2	-42	0.0	-0.08022
1653423497770	2	2	3	1	-41	0.0	-0.08022
1653423497881	2	1	3	1	-41	0.0	-0.08022
1653423497995	2	2	3	2	-40	0.5	-0.08022
1653423498105	2	1	3	1	-37	0.5	-1.45416
1653423498205	2	1	3	1	-31	0.5	-1.45016
1653423498305	2	1	3	1	-23	0.5	-1.44416
1653423498408	2	1	3	1	-14	0.5	-1.43816
1653423498523	2	2	3	2	-3	0.5	-1.43116
1653423498637	2	2	3	2	8	0.5	-1.42416
1653423498752	2	2	3	2	17	0.5	-1.41716
1653423498867	2	1	3	2	25	0.5	-1.50158
1653423498976	2	1	3	2	31	0.5	-1.49758
1653423499089	2	1	3	1	41	0.5	-1.49058
1653423499202	2	1	3	1	52	1.0	-1.48358
1653423499318	2	1	3	1	62	1.0	-1.47658
1653423499430	2	2	3	2	73	1.0	-1.46958
1653423499533	2	2	3	2	82	1.0	-1.46358
1653423499648	2	2	3	1	92	1.0	-1.45658
1653423499762	2	2	3	1	102	1.0	-1.44958
1653423499864	2	2	3	1	111	1.0	-1.44358
1653423499976	2	2	3	0	121	1.0	-1.43658
1653423500076	2	2	3	2	130	1.0	-1.43058
1653423500190	2	2	3	2	140	1.0	-1.42358
1653423500304	2	2	3	2	150	1.0	-1.41658
1653423501062	1	1	4	0	0	1.0	0.00000
1653423501162	1	2	4	1	0	1.0	0.00000
1653423501276	1	2	4	1	0	1.0	0.00000
1653423501376	1	2	4	1	0	1.0	0.00000
1653423501491	1	2	4	1	0	1.0	0.00000
1653423501608	1	3	4	3	0	1.0	0.00000
1653423501721	1	3	4	2	0	1.0	0.00000
1653423501835	1	3	4	2	0	1.0	0.00000
1653423501948	1	3	4	2	0	1.0	0.00000
1653423502065	1	3	4	3	0	1.0	0.00000
1653423502180	1	5	4	2	0	1.0	0.00000
1653423502294	1	4	4	2	0	1.0	0.00000
1653423502410	1	2	4	2	0	1.0	-1.12873
1653423502510	1	2	4	2	5	1.0	-1.12473
1653423502618	1	3	4	1	11	1.0	-1.11873
1653423502720	1	3	4	0	18	1.0	-1.11273
1653423502834	1	3	4	0	26	1.0	-1.10573
1653423502950	1	3	4	2	33	1.0	-1.09873
1653423503050	1	3	4	2	40	1.0	-1.09273
1653423503150	1	4	4	2	47	1.0	-1.08673
1653423503264	1	4	4	2	54	1.0	-1.07973
1653423503385	1	3	4	2	53	1.0	0.60235
1653423503493	1	2	4	0	51	1.0	0.59835
1653423503597	1	2	4	0	47	1.0	0.59235
1653423503708	1	2	4	1	43	1.0	0.58535
1653423503808	1	2	4	1	40	1.0	0.57935
1653423503924	1	2	4	2	36	1.0	0.57235
1653423504024	1	2	4	2	32	1.0	0.56635
1653423504140	1	2	4	2	28	1.0	0.55935
1653423504255	1	0	4	1	25	1.0	-0.85710
1653423504367	1	1	4	1	29	1.0	-0.85310
1653423504473	1	1	4	0	33	1.0	-0.84810
1653423504586	1	1	4	0	39	1.0	-0.84110
1653423504688	1	1	4	0	44	1.0	-0.83510
1653423504788	1	1	4	0	49	1.0	-0.82910
1653423504889	1	2	4	2	54	1.0	-0.82310
1653423505003	1	2	4	2	60	1.0	-0.81610
1653423505104	1	2	4	2	65	1.0	-0.81010
1653423505219	1	2	4	3	70	1.0	-0.80310
1653423505319	1	2	4	3	75	1.0	-0.79710
1653423505434	1	2	4	1	81	1.0	-0.79010
1653423505547	1	2	4	1	86	1.0	-0.78310
1653423505647	1	2	4	1	91	1.0	-0.77710
1653423505764	1	3	4	1	96	1.0	-0.77010
1653423505880	1	3	4	1	102	1.0	-0.76310
1653423505981	1	3	4	1	106	1.0	-0.75710
1653423506081	1	4	4	1	111	1.0	-0.75110
1653423506189	1	2	4	1	105	1.0	1.97949
1653423506295	1	2	4	0	96	1.0	1.97449
1653423506419	1	1	4	0	85	1.0	-0.99708
1653423506553	1	1	4	0	89	1.0	-0.99308
1653423506660	1	1	4	0	95	1.0	-0.98708
1653423506775	1	2	4	2	102	1.0	-0.98008
1653423506890	1	1	4	2	108	1.0	-0.97308
1653423507006	1	1	4	2	115	1.0	-0.96608
1653423507106	1	1	4	2	121	1.0	-0.96008
1653423507221	1	1	4	2	128	1.0	-0.95308
1653423507327	1	1	4	0	133	1.0	1.99938
1653423507461	1	1	4	0	125	1.0	1.99538
1653423507565	1	1	4	0	115	1.0	1.99038
1653423507676	1	0	4	0	115	1.0	-0.43306
1653423507783	1	0	4	0	117	1.0	-0.42806
1653423507897	1	1	4	2	120	1.0	-0.42106
1653423508014	1	1	4	2	123	1.0	-0.41406
1653423508114	1	1	4	2	125	1.0	-0.40806
1653423508229	1	2	4	2	128	1.0	-0.40106
1653423508344	1	2	4	2	131	1.0	-0.39406
1653423508459	1	2	4	0	134	1.0	-0.38706
1653423508577	2	2	4	0	68	1.0	-0.19003
1653423508689	2	2	4	0	70	1.0	-0.18653
1653423508805	2	2	4	0	71	1.0	-0.18303
1653423508919	2	3	4	1	72	1.0	-0.17953
1653423509030	2	3	4	1	73	1.0	-0.17603
1653423509145	2	2	4	1	75	1.0	-0.17253
1653423509262	2	3	4	2	76	1.0	-0.16903
1653423509377	2	2	4	3	77	1.0	1.00967
1653423509506	2	2	4	2	73	1.0	1.00767
1653423509614	2	3	4	4	68	1.0	1.00517
1653423509729	2	3	4	4	61	1.0	1.00167
1653423509845	2	3	4	3	54	1.0	0.99817
1653423509961	2	4	4	3	47	1.0	0.99467
1653423510073	2	4	4	3	40	1.0	0.99117
1653423510188	2	3	4	1	33	1.0	0.31047
1653423510302	2	2	4	1	32	1.0	0.31047
1653423510412	2	3	4	2	31	1.0	0.31047
1653423510514	2	3	4	1	29	1.0	0.31047
1653423510630	2	3	4	2	27	1.0	0.31047
1653423510744	2	3	4	2	24	1.0	0.31047
1653423510860	2	3	4	2	22	0.5	0.31047
1653423510974	2	3	4	2	20	0.5	0.31047
1653423511086	2	4	4	3	18	0.5	0.31047
1653423511213	2	3	4	2	12	0.5	1.77310
1653423511325	2	3	4	2	1	0.5	1.76710
1653423511430	2	2	4	2	-3	0.5	0.13375
1653423511549	2	3	4	1	-3	0.5	0.13375
1653423511664	2	3	4	0	-4	0.5	0.13375
1653423511764	2	3	4	2	-5	0.5	0.13375
1653423511864	2	3	4	2	-6	0.5	0.13375
1653423511971	2	1	4	2	-11	0.5	1.51886
1653423512072	2	1	4	2	-19	0.0	1.51386
1653423512173	2	0	4	2	-24	0.0	0.39949
1653423512279	2	0	4	0	-26	0.0	0.39949
1653423512394	2	0	4	1	-28	0.0	0.39949
1653423512498	2	1	4	2	-30	0.0	0.39949
1653423512603	2	0	4	2	-31	0.5	-1.09772
1653423512708	2	0	4	2	-28	0.5	-1.09472
1653423512811	2	0	4	2	-24	0.5	-1.09072
1653423512924	2	1	4	2	-16	0.5	-1.08372
1653423513025	2	2	4	2	-10	0.5	-1.07772
1653423513125	2	2	4	2	-3	0.5	-1.07172
1653423513255	2	1	4	2	3	0.5	-0.00619
1653423513374	2	1	4	2	3	0.5	-0.00619
1653423513490	2	2	4	3	3	0.5	-0.00619
1653423513605	2	2	4	2	3	0.5	-0.00619
1653423513719	2	1	4	2	4	0.5	-0.94036
1653423513837	2	1	4	2	7	0.5	-0.93636
1653423513946	2	1	4	2	12	0.5	-0.93136
1653423514061	2	2	4	0	18	0.5	-0.92436
1653423514161	2	2	4	0	24	0.5	-0.91836
1653423514277	2	2	4	1	31	1.0	0.37777
1653423514397	2	1	4	1	29	1.0	0.37777
1653423514505	2	1	4	1	27	1.0	0.37777
1653423514605	2	1	4	1	25	1.0	0.37777
1653423514709	2	0	4	1	29	1.0	-1.47753
1653423514818	2	0	4	0	36	1.0	-1.47253
1653423514933	2	0	4	0	46	1.0	-1.46553
1653423515047	2	1	4	2	57	1.0	-1.45853
1653423515160	2	1	4	2	67	1.0	-1.45153
1653423515262	2	2	4	2	75	1.0	-1.44553
1653423515377	2	2	4	2	86	1.0	-1.43853
1653423515496	2	1	4	2	88	1.0	0.26881
1653423515599	2	1	4	0	87	1.0	0.26881
1653423515719	2	0	4	0	88	1.0	-0.78805
1653423515824	2	1	4	2	92	1.0	-0.78305
